Fz_min,Tx_rms,Fz_shape_factor,Tx_std,Ty_rms,Fx_peak_frequency,Fz_peak_frequency,Fy_zero_crossing_rate,Tx_peak_frequency,Ty_crest_factor,Ty_peak_frequency,Tx_crest_factor,Fy_max,Fz_last,Fz_first,Tz_mean_abs,Tx_min,Fx_rms,Tz_peak_frequency,Fy_peak_frequency,Tz_entropy,Ty_p90,Tx_iqr,Tx_zero_crossing_rate,Fz_skewness,Fx_zero_crossing_rate,Ty_max,Fx_shape_factor,Tx_mean,Fx_crest_factor,Tz_zero_crossing_rate,Fz_slope,Tx_slope,Tz_shape_factor,Ty_iqr,Fz_kurtosis,Ty_zero_crossing_rate,Fz_entropy,Fy_mean,Tx_max,Tz_kurtosis,Tz_p90,Ty_min,Fx_max,Fy_shape_factor,Tz_median,Tz_last,Tz_crest_factor,Ty_kurtosis,Fx_kurtosis,Fz_zero_crossing_rate,Ty_last,Fz_cv,Ty_skewness,label
0.2917556343345108,-0.45957954774473236,0.6744267889790619,-0.3944362399912477,-0.5242638204166935,-0.6177546343259089,-0.8361504180222704,-0.5834167704897191,-0.8417376956226653,-0.9894226382564353,-0.6723335211830622,-0.7111222948711365,-0.44585064105168754,-0.03233893588237693,0.10301049232948095,-0.5329359633360232,0.43073917923082905,-0.4329781038616744,-0.37267666956647355,-0.2350287855050483,0.9774524213696186,-0.0744673807184962,0.05150649122900349,0.19780391007634995,-0.247664721738537,0.4157765027312112,-0.3035660200547587,-0.9987644437687879,0.2513862146292599,-1.1156954778246253,0.16224974072753087,-0.12628999494038182,0.3335957239047026,-0.5558767059683731,-0.30150603645972096,-0.9951355584281326,0.19029647896294835,-3.0552266207685044,-0.16400873597529572,-0.13766267802120022,-0.6631739196644932,-0.10945682388735915,0.5076508322771253,-0.27012877245903555,-0.5958573694260585,0.26653798368834847,0.12283242473915558,-0.3177674698602472,-0.8412449995673956,0.093962418587584,1.154270019772506,0.3106332151100946,-0.052845113922387436,-0.562212351465227,collision
0.4548343900976169,-0.6504755935856676,-0.4322460072771377,-0.7165823004620262,-0.6628836227726453,-0.6177546343259089,1.5177184058219366,-0.2567683836695698,-0.8417376956226653,-0.9003845174759427,-0.6723335211830622,-0.5154825974704729,-0.5007623927988623,0.2875227413602798,0.2013370218710964,-0.6249868245157832,0.5367568517888237,-0.5260569413263018,1.096107851666098,1.3754525515352267,-0.6595127710410097,-0.3879321665701766,-0.47505857729233447,1.814006589968478,0.11548547050407781,1.4691934403233136,-0.4967793513752353,0.1196564751478744,0.15978384735692375,-0.5343111142371625,1.4411594617563037,0.08797774466001382,0.009211442619566853,0.27154943300413553,-0.5069389629966834,-0.42044953850825195,-1.0050032795230726,0.48465770308385686,0.0025784641253836526,-0.32790349124679913,-0.6891667995799218,-0.23754042479092816,0.4593336589106812,-0.37662111845227264,4.036545461556447,0.1712103418353982,0.010095815731985393,-0.040214072306163556,-0.9071450648149768,-0.42432024923059675,0.2754508001729841,0.03543925305460142,-0.18073514465250468,-0.2014942949407896,normal
0.5179232518161908,-0.5851716157359111,-0.6980097847739974,-0.6326805331181014,-0.5747888688109637,1.0909886890618115,0.5761708762842536,0.39652838997072787,2.001779561858944,1.6851589762916226,0.9690313098832793,0.5218075326204605,-0.40924280655357104,0.39488889875641625,0.33407783675227726,-0.5600097460359527,0.40802110653983015,-0.4417693671588822,1.096107851666098,2.449106776228744,-0.9187172782349826,-0.3068636874706041,-0.43935925061292175,0.19780391007634995,0.6622477271182653,2.1714713987180487,-0.3731228193301303,1.8214157461949938,0.0964255433268912,2.2862136195504092,2.0806143222706903,0.08284168473036223,0.03244813898669688,3.148791201191857,-0.41356036002533686,-0.5637812997893187,2.580895995934992,0.8872314936225989,-0.04369575812480506,-0.28854332299322694,2.464037352482257,-0.23754042479092816,0.20164206762297937,-0.34619473388277633,-0.3251782016068687,0.1712103418353982,0.12283242473915558,2.1529438455125574,1.5656433036055457,2.817515219936924,-0.6033684194265371,0.07777678567852345,-0.25947715355842554,-1.6209218389975197,collision
-2.8257864192682263,0.3833915535988115,0.5039719431574332,0.598532955077745,2.3475531465616575,-0.6177546343259089,-0.8361504180222704,-1.2367135441300168,-0.8417376956226653,-0.07725247752159026,-0.6723335211830622,-0.5068600990213704,1.4211489183522539,-0.13523150338700776,0.15463192033882905,0.8640712239803335,-0.7354552189071122,2.840860787708684,-0.37267666956647355,-0.771855897851807,0.37854694424333685,4.592374732780229,1.550878211764339,-1.0951582338373522,-0.08329463025244921,-0.6376404348608912,3.1047171444384483,0.7672533534832963,-0.6279965111851675,-0.03682987032187435,0.16224974072753087,1.347759204869632,0.9042889866814169,0.204395918809918,4.647559921021647,-1.0302799625683474,-0.6065700266943989,-0.5957416683179461,1.0872462336698072,-0.3738236875426333,-0.44451408810821347,1.841354943720846,0.43517507222745916,-0.2853419647437837,-0.2884102501582316,0.26653798368834847,0.29193733824991086,-0.3548874125123254,-0.8324567945483995,-0.564937254481311,0.2754508001729841,0.33180198142205564,-0.07114169359765501,0.4792537530231461,obstruction
0.4488826106902043,-0.5507981209994693,-0.15847879528353326,-0.5266069671533551,-0.4302018165711842,-0.6177546343259089,-0.36537665325342883,-0.9100651573098679,-0.8417376956226653,0.648333344462407,-0.6723335211830622,0.05243834789406447,-0.15298796506675552,0.2763387666315155,0.1497155938617483,-0.39756704983637625,0.3777303429518317,-0.25632229309278154,-0.862271509977331,-0.771855897851807,-1.5365795608486827,-0.2690317305574703,-0.41258475560336216,0.5210444460547754,0.36219976131532267,-0.28650145566352386,-0.31129455330757777,0.8113942795544303,0.14299008002366212,0.7697197069916208,-1.116659980301242,0.10273487459873114,0.18581033500975536,-0.9728369109788122,-0.4882632424024141,-0.6492102567335641,0.9871629846202962,-0.043493038018488826,0.11548756641584412,-0.24918315473965474,-1.0341161057826527,-0.38532919506427704,0.05669054752364709,-0.17884961875054667,0.3309318179165754,-0.11477258372345255,-0.0462724887715997,-1.329243461959824,-0.1440065529720858,0.09723111350629567,-0.16395880962677645,0.08836116883450396,0.05145114430574859,-0.9934833275891509,collision
0.3108013284382312,-0.5907717513378491,1.2360405533372898,-0.6121119230527251,-0.6348524856416212,-0.6177546343259089,-0.8361504180222704,1.3764735504311754,0.5800209331181391,0.5116844276561662,-0.12521191082761476,0.7466283464586784,-0.35433105480639626,0.22712927782495299,0.19887885863255603,-0.46254412831620684,0.5216114699948244,-0.2604921348433797,-0.862271509977331,-0.771855897851807,0.426089262339663,-0.20958151255111707,-0.45720891395262814,1.1675255180116269,-0.5571429282922827,1.1180544611259462,-0.3885798858357684,1.0969525457266103,0.18497449835681617,0.30042106252786166,-0.47720511978685576,-0.03745785981908344,0.11749444769039297,-0.4348779700709661,-0.4415739409167408,-0.7008521230312704,1.7840294902776441,-1.225371470786781,0.008131370795406299,-0.20982298648608255,0.026702599235927143,-0.010930977038459924,0.3707521744055337,0.14062741922916452,0.6759122376820818,0.3618656255412987,0.29193733824991086,0.38483846095916857,-0.06660095972215288,-0.3294895909098232,1.5936796295722666,0.20478938355028956,0.02626328881729215,-0.5886510021262111,collision
-3.4447714776391405,1.3758604710521167,1.5293899830978395,2.971157500021887,1.4568400865374755,-0.6177546343259089,-0.8361504180222704,-0.5834167704897191,-0.36781815270906354,1.0732946655836855,-0.6723335211830622,-0.16876158369270225,0.7072961456389822,-0.833111526461895,-0.0666027711298057,0.4904530227213079,-2.3181476163800325,4.073167794915288,0.6065130112552406,-0.771855897851807,0.426089262339663,-0.20958151255111707,1.9167963102283194,0.8442849820332008,-0.5615007388558337,-0.28650145566352386,-0.3885798858357684,0.840289018828275,0.7735197080815762,-0.4880209896956556,-0.1574776895296627,-4.24381860333151,1.0939004290371983,-0.07031310936554275,2.714622839514773,-0.7534589784270506,1.3855962374489699,-3.290043091752693,-0.36946628276613364,1.70570520185443,-0.26470045882021703,1.3388731247914596,-3.164454343572626,6.6214473325318774,0.174106667234656,0.9338314766590002,2.264827995875389,0.5332076515955674,0.28661849179041915,-0.6586602229872642,-0.6033684194265371,-4.748701933448588,0.02197057599590016,-1.2304958188695447,obstruction
0.28937492257154573,-0.4091984447850344,0.2506724817133024,-0.2648615246854715,-0.5462246139754782,-0.6177546343259089,-0.8361504180222704,-1.2367135441300168,-0.8417376956226653,-0.27161044701733966,-0.6723335211830622,-0.35493588835486034,-0.18959579956487202,-0.04352291061114114,0.11284314528364249,-0.32717521481655987,0.2187038341148397,-0.4024344492789993,-0.862271509977331,-0.771855897851807,-0.4421199679785296,-0.13121531608819698,0.07828098623856304,-0.7719176978589268,0.23598543697959903,-0.28650145566352386,-0.35766575282449214,0.11763102618968198,0.20711173711429745,1.119330117163441,-0.7969325500440488,-0.17092307911777685,0.6561210694804678,-0.59067097417564,-0.32018175705399027,-1.1811289697717968,-0.20813677386572524,-2.829495367771321,-0.1788164870953561,-0.1704628182325104,-1.050303532983662,-0.13901457794202893,0.3063292765836082,-0.3309815415980282,-0.7987467716729697,0.26653798368834847,-0.2717457067859401,-1.0279304498953337,0.2876959975202285,0.5233162909846757,0.2754508001729841,0.2788800656421531,-0.08996757636218987,-1.2127686609179196,collision
0.5155425400532258,-0.5372340302052535,-0.6968549758673771,-0.7019698625398909,-0.6739761445565314,2.799732012449532,1.0469446410530951,1.7031219372513242,-0.8417376956226653,-0.8455599935318523,1.516152920238727,-1.1822630124319897,-0.48245847554980403,0.40830966843093336,0.2849145719814695,-0.5708392591159244,0.44588456102482826,-0.5342997756720363,1.096107851666098,-0.771855897851807,-1.811405252801692,-0.3879321665701766,-0.45720891395262814,-1.0951582338373522,0.111038294093347,1.8203324195206814,-0.5045078846280544,0.5169798461801213,0.020853590327213862,-1.0087688945054503,-1.116659980301242,0.09991365858103518,-0.010772116256164983,-0.8604976130494458,-0.5162768232938181,-0.695075641252338,-1.0050032795230726,0.7932484563594454,0.02664105969548179,-0.3935037716694194,-0.7453250586138536,-0.2868033482153778,0.4673865211384219,-0.40704750302176895,-0.1837543622781848,0.07588269998244795,0.06646412023557048,-0.9017936425867935,-0.643841273470768,-1.0717134227660494,-0.6033684194265371,0.056608019366562436,-0.2585100085025824,-0.6262859786716105,normal
-0.06535113011024718,4.051047511871054,-0.6950168600207159,-0.24508523433643614,-0.13639358593189518,-0.6177546343259089,-0.8361504180222704,-1.5633619309501656,-0.8417376956226653,-1.4816090850786188,1.516152920238727,-1.4317197524161362,0.176482545416293,-0.4550931806296644,-0.7868446000221389,4.237464548391537,-2.969399033522,0.467370960806975,-0.862271509977331,-0.2350287855050483,0.49867079509661494,-0.901365867534136,-0.10021564715850068,-1.0951582338373522,-0.6748946003219098,-1.3399183932556256,-0.7131782824541691,-1.250769480394367,-4.5684250100168295,-1.5797392148936964,-1.116659980301242,0.2297619342672978,0.568751091140058,-0.9927322439567579,-0.544290404185222,-0.24529920649336542,-1.0050032795230726,-0.35703606310839764,0.9909958513894146,-2.899434483813515,-0.4136916529754035,-3.0455270599845563,0.1452720320287946,0.5818099954868609,-1.285834241124311,-5.548448169341617,-3.0337926274616094,-1.3622940820534748,1.0812106852631995,-0.4725512150941967,-0.6033684194265371,-0.3350141574047164,-0.25707153258755044,1.0307188669960794,obstruction
